CUST_ID;BALANCE;BALANCE_FREQUENCY;PURCHASES;ONEOFF_PURCHASES;INSTALLMENTS_PURCHASES;CASH_ADVANCE;PURCHASES_FREQUENCY;ONEOFF_PURCHASES_FREQUENCY;PURCHASES_INSTALLMENTS_FREQUENCY;CASH_ADVANCE_FREQUENCY;CASH_ADVANCE_TRX;PURCHASES_TRX;CREDIT_LIMIT;PAYMENTS;MINIMUM_PAYMENTS;PRC_FULL_PAYMENT;TENURE
C16791;540157857;1;181.5;0;181.5;0;0.833333;0;0.833333;0;0;11;500;246839723;669292383;0;12
C16792;1356050482;1;65.82;39.9;25.92;0;1;0.166667;1;0;0;14;4000;493729322;390037637;0;12
C16793;779431874;1;721.78;223.53;498.25;15251189;1;0.166667;0.916667;0.083333;2;48;1500;796646284;211487323;0;12
C16794;106752843;0.72727;865.27;637.89;227.38;0;0.583333;0.583333;0.5;0;0;25;2000;1229490211;139989439;0.111111;12
C16795;102985333;0.83333;727.51;727.51;0;128704473;0.333333;0.333333;0;0.666667;5;2;2500;86723976;232760827;0;6
C16796;313802253;1;1146.37;792.1;354.27;1429340234;0.583333;0.416667;0.416667;0.333333;8;22;2000;27369303;156020535;0.181818;12
C16797;2743221459;1;0;0;0;77601291;0;0;0;0.166667;2;0;3000;668207015;934308332;0;12
C16798;1100505764;1;220;220;0;0;0.166667;0.166667;0;0;0;2;1200;344856423;623734943;0;12
C16799;33595482;1;2178.13;1215.01;963.12;0;1;0.166667;1;0;0;35;6000;2320553403;267840916;0.181818;12
C16800;31552295;1;190.26;0;190.26;0;1;0;0.833333;0;0;6;1500;113704149;88806825;0.5;6
C16801;1441591027;1;222.44;0;222.44;0;0.666667;0;0.666667;0;0;8;1500;622574342;82847697;0;12
C16802;159472697;0.81818;0;0;0;266997482;0;0;0;0.083333;1;0;3000;662208086;474606298;0;12
C16803;3771944203;1;786.92;299.21;487.71;960999868;0.333333;0.083333;0.25;0.083333;2;11;4500;1857229391;1430198661;0;12
C16804;238249454;1;0;0;0;2795907452;0;0;0;0.083333;2;0;3000;434164247;110700925;0;12
C16805;331554753;1;146.22;146.22;0;281932368;0.5;0.5;0;0.916667;20;6;3000;4647909943;1611762121;0.916667;12
C16806;3345311478;1;767.13;20;747.13;0;1;0.083333;1;0;0;70;3000;97691687;2687351595;0;12
C16807;4338558856;1;5677.76;1640.55;4037.21;0;1;0.083333;1;0;0;34;5500;1897437629;1479159589;0;12
C16808;37618883;1;952.8;0;952.8;0;1;0;1;0;0;12;2000;938376189;165291104;0.916667;12
C16809;1670918981;1;1543.83;1406.33;137.5;899326582;1;1;0.25;0.083333;2;32;7000;757409319;37039189;0;12
C16810;1465996562;1;2498.92;222.99;2275.93;0;1;0.166667;1;0;0;36;3500;676452393;421840324;0;12
C16811;207982381;1;1021.9;1021.9;0;812559357;0.25;0.25;0;0.333333;4;7;3000;570959953;599243793;0;12
C16812;1625944857;1;5024.68;3582.45;1442.23;328698275;1;0.833333;1;0.083333;2;143;18000;4987235359;5137504664;0;12
C16813;8111284;0.54546;122.58;0;122.58;0;0.5;0;0.416667;0;0;6;3400;206903715;166887922;0.8;12
C16814;2590469749;1;459.12;422;37.12;0;0.333333;0.333333;0.083333;0;0;11;2900;58470712;1369991379;0;12
C16815;57491021;1;785.96;383.84;402.12;0;1;1;1;0;0;27;3500;684853812;164145179;1;12
C16816;1209613646;1;874.68;0;874.68;7663906258;0.666667;0;0.666667;0.25;5;8;3500;826189726;298203442;0.818182;12
C16817;173331107;1;1301.44;916.8;384.64;0;0.916667;0.583333;0.75;0;0;25;4000;954989463;185615324;0.3;12
C16818;4972108843;1;2072.57;45.65;2026.92;0;1;0.083333;1;0;0;37;4500;1497318035;2901980288;0;12
C16819;19312066;1;334.8;0;334.8;0;1;0;1;0;0;12;5000;499339328;69334771;0.166667;12
C16820;23852869;0.36364;123.75;123.75;0;0;0.083333;0.083333;0;0;0;1;2500;339525567;16083802;0.333333;12
C16821;3043796467;1;1410.95;1270.97;139.98;1345522967;0.666667;0.416667;0.416667;0.25;4;13;11500;834226677;659920499;0;12
C16822;539581502;0.81818;0;0;0;2296860678;0;0;0;0.166667;2;0;1200;2443777007;258855956;0.125;12
C16823;348342172;0.90909;11878.25;7958.96;3919.29;0;1;1;0.416667;0;0;103;6000;1184584124;15668356;0.6;12
C16824;1635964498;1;0;0;0;158919459;0;0;0;0.333333;6;0;1700;464891311;488488878;0;12
C16825;1083379171;1;9.9;0;9.9;0;0.142857;0;0.142857;0;0;1;1900;186923852;7243733403;0;7
C16826;972958145;1;100;100;0;37470292;0.083333;0.083333;0;0.166667;2;1;1000;318226488;577927525;0;12
C16827;112115859;1;202.2;120;82.2;79037888;0.333333;0.083333;0.25;0.083333;1;5;1200;380402296;54204143;0;12
C16828;1597911395;1;0;0;0;162919727;0;0;0;0.25;3;0;1800;548420841;416956325;0;12
C16829;1695994646;1;478.99;478.99;0;855646549;0.583333;0.583333;0;0.25;3;8;2000;2546457101;758281597;0.083333;12
C16831;2521094992;1;2326.16;875.37;1450.79;0;1;0.75;1;0;0;83;3000;3983238602;964101127;0;12
C16832;109697529;1;1530.37;1530.37;0;0;1;1;0;0;0;12;1200;1681146226;125221028;0.111111;12
C16833;631858702;0.54546;75.25;0;75.25;0;0.333333;0;0.333333;0;0;5;1200;14586444;230665557;0;12
C16834;98252565;1;1021.24;0;1021.24;0;1;0;1;0;0;88;3000;1080276225;185948948;0.5;12
C16835;3347229846;1;480;0;480;1760145824;0.833333;0;0.75;0.166667;3;10;3500;1265606632;719870166;0;12
C16836;17323165;0.18182;1555.85;1555.85;0;0;0.083333;0.083333;0;0;0;2;1500;8494566989;1157992946;0;12
C16837;6280767092;1;0;0;0;3385339487;0;0;0;0.25;9;0;10500;178228106;168572199;0;12
C16838;1299554504;1;0;0;0;3955560549;0;0;0;0.5;11;0;2500;2084109173;267774368;0.166667;8
C16839;10288205;0.36364;324;0;324;0;0.75;0;0.75;0;0;9;1500;555119249;57741139;0;12
C16840;23083392;0.45455;447.96;0;447.96;0;1;0;1;0;0;18;1500;287049312;42058028;0.083333;12
C16841;553253321;0.63636;0;0;0;975662025;0;0;0;0.25;4;0;1800;1098758855;113943497;0;12
C16842;52511818;0.81818;0;0;0;682164088;0;0;0;0.166667;3;0;3000;1011119851;15531308;0.142857;12
C16843;63524092;1;145.7;145.7;0;493123696;0.090909;0.090909;0;0.090909;1;2;1500;607546663;76750324;0;11
C16844;1608163254;1;1130.6;1130.6;0;682525873;1;1;0;0.166667;4;19;2500;1152859524;996573517;0;12
C16845;51581189;1;384.89;120;264.89;0;0.666667;0.083333;0.583333;0;0;10;6000;213515669;156429964;0.222222;12
C16847;160492501;1;897.45;897.45;0;0;0.666667;0.666667;0;0;0;13;1200;606996033;56918917;0;6
C16849;915857804;1;275.41;275.41;0;0;0.142857;0.142857;0;0;0;1;1200;1268395148;181654924;0.142857;7
C16850;32807257;0.72727;304;0;304;0;0.666667;0;0.583333;0;0;8;3000;364316697;16547018;0.428571;12
C16851;2322666;0.18182;51;0;51;0;0.166667;0;0.083333;0;0;2;2900;0;;0;12
C16852;203351327;1;2274.46;1350.45;924.01;0;1;0.166667;1;0;0;48;6000;1080054078;506339439;0;12
C16854;2325373366;1;0;0;0;327662218;0;0;0;0.583333;10;0;2500;67952543;718062844;0;12
C16855;20502046;0.81818;53.36;0;53.36;0;0.25;0;0.166667;0;0;3;2500;88897909;144512685;0;12
C16856;1991277745;1;56.7;56.7;0;1159173849;0.083333;0.083333;0;0.25;6;1;3000;534718227;623621303;0;12
C16857;5487071216;1;2435.09;518.05;1917.04;305271063;0.916667;0.083333;0.916667;0.333333;4;25;7500;1298306155;1309041902;0;12
C16858;1016712614;1;0;0;0;128829302;0;0;0;0.083333;2;0;4000;430136625;331868318;0;12
C16859;76096025;0.90909;71.22;0;71.22;0;0.25;0;0.25;0;0;3;1500;216059115;159478913;0;12
C16860;44350816;0.45455;1144.35;1077.45;66.9;0;0.416667;0.416667;0.166667;0;0;26;500;1618479121;135440312;1;12
C16861;1690244293;1;0;0;0;272677146;0;0;0;0.083333;1;0;3000;547687792;439251584;0;12
C16862;1438959962;1;242.01;122.01;120;36887704;0.416667;0.083333;0.333333;0.083333;1;6;1500;318521195;432876404;0;12
C16863;1508132993;0.75;0;0;0;2418319143;0;0;0;0.375;11;0;2500;379847536;444160316;0;8
C16864;1655668019;1;281.3;111.3;170;531572063;0.5;0.25;0.25;0.25;4;7;2000;356436938;660461755;0;12
C16865;1654795346;0.90909;2530.48;1219.22;1311.26;881045538;0.75;0.5;0.666667;0.25;4;48;2500;1294563221;1506699285;0;12
C16866;3381942128;1;0;0;0;2018855558;0;0;0;0.5;18;0;4500;963106808;908849744;0;12
C16867;5116471;0.36364;50.2;50.2;0;0;0.166667;0.166667;0;0;0;2;1000;200963332;109182077;0.333333;12
C16868;5211797605;1;169.67;169.67;0;560728304;0.083333;0.083333;0;0.083333;1;1;6000;6080457549;1851182443;0;12
C16869;4487993384;1;1654.94;464.5;1190.44;2132805215;1;0.416667;1;0.666667;17;51;7500;1570050378;144370769;0;12
C16870;30081906;1;0;0;0;1983897997;0;0;0;0.5;13;0;3000;319716795;16870599;0;12
C16871;14074548;1;39;0;39;0;0.166667;0;0.166667;0;0;2;1500;98947093;74147879;0;12
C16872;544314078;1;111.8;111.8;0;912814627;0.083333;0.083333;0;0.166667;3;1;1200;135415952;183945301;0;12
C16873;271648667;1;3362.94;1560;1802.94;0;1;0.75;1;0;0;104;8500;2369634112;603212057;0;12
C16874;1243250958;1;1680;0;1680;0;1;0;1;0;0;12;4500;1105142936;361880781;0;12
C16875;1452221132;1;1500;0;1500;0;1;0;1;0;0;12;4500;3686798285;2751134917;0;12
C16876;512011287;1;3837.1;1564.32;2272.78;0;1;0.416667;1;0;0;28;6000;3827939809;197465712;0.416667;12
C16877;364391307;0.27273;0;0;0;1658424947;0;0;0;0.090909;1;0;1800;0;;0;11
C16878;1088936666;1;724.98;91.93;633.05;0;1;0.083333;1;0;0;20;1000;902612608;1454523477;0;12
C16880;412385505;1;0;0;0;125631015;0;0;0;0.083333;2;0;1500;154355933;136386862;0.083333;12
C16881;1474990634;0.81818;4469.59;2836.63;1632.96;0;1;0.666667;1;0;0;67;4000;4337964147;770352007;0;12
C16882;28486124;0.45455;130.26;0;130.26;0;0.5;0;0.5;0;0;10;2500;325966302;146604543;0;12
C16883;2182907415;1;0;0;0;210601451;0;0;0;0.083333;1;0;2500;586800064;813633917;0;12
C16884;812839893;0.875;1160.09;932.09;228;3129703318;0.875;0.375;0.5;0.875;8;13;2000;4900523879;197894736;0.2;8
C16885;823003516;1;432;0;432;0;1;0;1;0;0;12;1500;212326548;316809973;0;12
C16886;40640681;1;441.23;0;441.23;0;0.916667;0;0.833333;0;0;17;5000;379012616;149294359;0.5;12
C16887;104963063;1;35.74;0;35.74;0;0.166667;0;0.166667;0;0;2;1500;71588986;178306161;0;12
C16888;605744452;1;119;119;0;0;0.083333;0.083333;0;0;0;1;1800;253057215;44555812;0;12
C16889;777853474;0.66667;0;0;0;1820143378;0;0;0;0.5;8;0;2000;89741508;173276205;0;6
C16890;1696465412;1;219.07;219.07;0;1237454039;0.333333;0.333333;0;0.583333;19;6;1800;1251496096;976101952;0;12
C16891;65701893;0.72727;528.06;128.06;400;0;0.5;0.083333;0.333333;0;0;6;1800;509587601;133008193;0.454545;12
C16892;4364383487;1;3214.19;297;2917.19;1105738809;1;0.083333;1;0.166667;4;42;4000;2611595905;7466353627;0;12
C16893;6793588;0.36364;2634.37;1773.4;860.97;0;0.333333;0.333333;0.333333;0;0;24;4000;4144707044;49647266;0;12
C16894;63047104;1;766.56;175;591.56;0;0.833333;0.083333;0.666667;0;0;11;2900;777890206;153058328;0.8;12
C16895;3895677052;1;144.77;79.99;64.78;6492291188;0.333333;0.083333;0.166667;0.833333;27;4;10000;5709895929;886322345;0;12
C16896;1477960998;1;349.25;0;349.25;0;0.916667;0;0.833333;0;0;11;1500;528615684;500339157;0;12
C16897;900241238;1;1674.32;1200.7;473.62;0;1;0.8;0.9;0;0;69;1500;66610309;526873944;0;10
C16898;23416953;0.72727;819.15;774.15;45;0;0.25;0.166667;0.083333;0;0;6;5000;1077230161;179963067;0;12
C16899;31744161;0.27273;465.5;0;513;0;0.25;0;0.166667;0;0;6;2500;767462556;7068518;0;12
C16900;70101727;1;19.96;19.96;0;153597768;0.083333;0.083333;0;0.25;3;1;3500;218851473;332899226;0;12
C16901;3560977973;1;3129.67;2229.42;900.25;283696848;1;0.333333;1;0.166667;2;39;5000;854446327;956166908;0;12
C16902;292888058;0.77778;426;0;426;2047303874;0.333333;0;0.222222;0.444444;5;3;2500;2212216039;101295693;0.4;9
C16903;37759404;1;398.64;0;398.64;0;1;0;1;0;0;12;2500;429594704;186268047;1;12
C16904;5699475671;1;0;0;0;1423440294;0;0;0;0.333333;7;0;6000;1422889138;1925341433;0;12
C16905;61080098;1;729.6;0;729.6;0;1;0;1;0;0;22;2500;733044687;174464929;0.833333;12
C16906;2989558429;1;0;0;0;4172785661;0;0;0;0.583333;15;0;6000;894936707;1083032123;0;12
C16907;29360369;0.54546;520.3;424.5;95.8;0;0.5;0.083333;0.333333;0;0;6;4000;38122527;100321702;0.181818;12
C16908;1396413738;1;312.66;204;108.66;280925255;0.25;0.166667;0.083333;0.333333;8;6;1800;594159059;501192795;0;12
C16909;82902896;0.72727;430.43;0;430.43;0;0.5;0;0.416667;0;0;10;2500;315075002;87824996;0.083333;12
C16910;736736738;1;1171.5;1003.54;167.96;0;0.75;0.75;0.333333;0;0;26;4000;2092544158;200597917;0;12
C16911;179357206;1;497.15;497.15;0;0;0.416667;0.416667;0;0;0;6;1200;291121154;180093054;0;12
C16912;55039565;1;571.52;0;571.52;0;1;0;1;0;0;44;3000;59654897;176777412;1;12
C16913;2611795;0.14286;43.08;43.08;0;0;0.142857;0.142857;0;0;0;2;300;143823981;48679152;0;7
C16914;2303266119;1;740.73;324.88;415.85;3521638805;0.583333;0.25;0.333333;0.75;14;9;5000;3241098168;701198898;0;12
C16915;1778035758;1;449;449;0;0;0.416667;0.416667;0;0;0;7;3500;429538574;690355456;0;12
C16916;1806557876;1;235.9;47;188.9;129292879;0.833333;0.083333;0.75;0.416667;12;11;2000;746986805;459874277;0;12
C16917;895308285;1;0;0;0;59226322;0;0;0;0.166667;2;0;1000;30493211;27253859;0;12
C16918;80607988;1;1638.3;0;1638.3;0;1;0;1;0;0;35;6000;1589707781;67939783;0.2;12
C16919;92261256;0.27273;666.68;0;666.68;0;0.333333;0;0.333333;0;0;4;900;2510558599;259141203;0;12
C16920;1647860393;1;1510;0;1510;2993136369;0.833333;0;0.833333;0.166667;3;11;3500;3927022653;1464023513;0.083333;12
C16921;1188651458;1;822.96;156;666.96;0;0.5;0.166667;0.416667;0;0;18;1200;801255647;686634722;0;12
C16922;1060274411;1;404.24;404.24;0;0;0.083333;0.083333;0;0;0;1;1500;1024733353;2707521979;0;12
C16923;92876617;1;922.74;0;922.74;0;1;0;1;0;0;69;3000;897050714;176218615;1;12
C16924;1586128233;1;185;185;0;412306268;0.083333;0.083333;0;0.25;3;2;2500;547767021;38922018;0;12
C16925;974130505;1;482.8;322.98;159.82;0;1;0.25;1;0;0;17;4500;567680103;380886977;0;12
C16926;2465684327;1;467.7;467.7;0;934710802;0.416667;0.416667;0;0.083333;1;13;3000;784234756;958838221;0;12
C16927;1038465061;1;264.8;0;264.8;0;0.416667;0;0.333333;0;0;5;1000;418812352;773534938;0;12
C16928;98039262;1;258.36;0;258.36;0;0.857143;0;0.714286;0;0;6;1500;146073798;99260979;0;7
C16929;177551278;0.63636;66.25;0;66.25;0;0.416667;0;0.416667;0;0;5;2500;2283641666;311667911;0;12
C16930;1728948802;1;148;148;0;3521786884;0.083333;0.083333;0;0.416667;8;1;6100;2441612338;453517757;0;12
C16931;947223495;1;0;0;0;648548716;0;0;0;0.25;3;0;6500;2415827922;3933230932;0;12
C16932;528917839;1;647.69;483.59;164.1;0;0.666667;0.25;0.333333;0;0;12;1000;390696467;213744956;0;12
C16933;15672326;1;1776.76;0;1776.76;0;1;0;0.916667;0;0;22;9600;1339303085;185281009;0.916667;12
C16934;1250526799;1;2576.81;2576.81;0;599535996;0.583333;0.583333;0;0.166667;2;34;3750;3811567017;3536319962;0.090909;12
C16935;3559634883;1;7654.81;6984.29;670.52;0;0.666667;0.666667;0.333333;0;0;45;7000;2785055072;783737906;0;12
C16936;4766639;0.36364;32.22;0;32.22;0;0.083333;0;0.083333;0;0;1;6000;185232035;12466745;0.5;12
C16937;192813296;1;2133.15;1272.55;860.6;887278353;1;0.583333;0.916667;0.166667;4;53;5900;9719261;487127965;0;12
C16938;462918623;1;3497.99;626.85;2871.14;0;1;0.416667;1;0;0;130;3000;3581048471;174461435;0.166667;12
C16939;339039307;1;345.66;45.65;300.01;0;0.75;0.083333;0.75;0;0;10;1000;102011016;29447698;0;12
C16940;1532106106;1;1478.98;934.6;544.38;0;0.916667;0.25;0.833333;0;0;27;3000;1016511227;377143061;0;12
C16941;65652855;1;480;0;480;0;0.75;0;0.666667;0;0;12;1400;444504448;192250083;0.6;12
C16942;1386949394;1;227.56;177.56;50;960590608;0.083333;0.083333;0.083333;0.083333;6;2;3000;319354;388368299;0;12
C16943;497510544;1;569.94;141.4;428.54;1297077512;0.75;0.166667;0.583333;0.166667;5;10;2900;770283123;226730509;0;12
C16944;1817150299;1;596.5;0;596.5;1736759805;0.833333;0;0.833333;0.583333;11;10;3000;891637597;474182947;0;12
C16945;57077581;0.72727;698.44;95.14;603.3;0;0.666667;0.166667;0.5;0;0;16;6000;525904806;116075915;0.454545;12
C16946;1821040307;1;166.38;116.38;50;1682602932;0.4;0.2;0.2;0.4;13;5;5000;3388896555;520445922;0;10
C16947;988749349;1;0;0;0;60857392;0;0;0;0.5;17;0;5000;4937146727;223182313;0.2;6
C16948;184211833;1;83.31;0;83.31;0;0.083333;0;0.083333;0;0;3;2000;603296946;1018247383;0;12
C16949;1210309338;1;182.28;182.28;0;216289445;0.25;0.25;0;0.166667;2;8;1300;512657226;511999815;0;12
C16950;47745278;1;71.48;71.48;0;0;0.083333;0.083333;0;0;0;1;700;322357201;2170654;0;12
C16951;14012088;0.81818;165.09;0;165.09;0;0.75;0;0.75;0;0;9;5000;218895476;157783535;0.9;12
C16952;1308126179;1;102.75;0;102.75;0;0.833333;0;0.75;0;0;10;3000;865740388;288129171;0;12
C16953;1082653038;1;343.22;343.22;0;0;0.25;0.25;0;0;0;4;1200;510918269;282782763;0;12
C16954;105599498;1;1482.18;1482.18;0;0;0.333333;0.333333;0;0;0;6;1500;1418618359;2733696071;0;12
C16955;1060391273;1;0;0;0;1475858013;0;0;0;0.545455;10;0;2000;40736056;277084736;0;11
C16956;559730777;1;0;0;0;299524277;0;0;0;0.083333;1;0;800;455384879;198175355;0;12
C16957;150351174;1;1039.92;0;1039.92;0;1;0;1;0;0;12;1000;984158369;168596244;0.2;12
C16958;1347505936;1;0;0;0;547390756;0;0;0;0.25;4;0;1500;263430572;722782997;0;12
C16959;856619236;0.9;0;0;0;18117967;0;0;0;0.1;1;0;900;22018909;251365035;0;10
C16960;97617137;0.22222;736;736;0;0;0.222222;0.222222;0;0;0;2;1500;0;;0;9
C16961;915932014;1;45.65;45.65;0;0;0.083333;0.083333;0;0;0;1;1000;224596651;330860527;0;12
C16962;1425606151;1;103;103;0;0;0.166667;0.166667;0;0;0;2;1500;59037153;516506067;0;12
C16963;12423324;0.54546;21.99;0;21.99;0;0.090909;0;0.090909;0;0;1;4000;0;;0;11
C16964;7315575;0.18182;107;107;0;0;0.083333;0.083333;0;0;0;1;4000;588015945;87805376;0;12
C16965;258837282;1;831.6;0;831.6;0;1;0;1;0;0;51;2500;36615467;173631099;0;12
C16966;114806604;1;675;0;675;0;0.666667;0;0.666667;0;0;12;1000;67128341;211872834;0.083333;12
C16967;25576426;1;225;0;225;0;1;0;1;0;0;12;2700;232652483;165826627;0.416667;12
C16968;1139648949;1;0;0;0;73875442;0;0;0;0.166667;2;0;1200;298183864;443597884;0;12
C16969;6767138783;1;999.97;807.71;192.26;1960373647;0.75;0.416667;0.416667;0.166667;2;17;7500;4114602852;2987684451;0;12
C16970;125126572;1;494.04;0;494.04;0;0.727273;0;0.727273;0;0;12;1000;179372971;8411177378;0;11
C16971;155676255;0.81818;990.33;990.33;0;0;0.333333;0.333333;0;0;0;8;4000;1006564682;67567132;0.181818;12
C16972;28178604;0.90909;208.6;0;208.6;0;0.833333;0;0.75;0;0;10;1000;186560331;166048636;0.375;12
C16973;1118724569;1;0;0;0;1963807815;0;0;0;0.428571;6;0;2000;19330886;227879396;0;7
C16974;2347486095;1;0;0;0;1957749127;0;0;0;0.428571;9;0;2950;3781991205;3743011386;0;7
C16975;900292445;0.90909;0;0;0;1103829113;0;0;0;0.166667;6;0;1400;19033293;216278844;0;12
C16976;3447523748;1;6341.55;3232.26;3109.29;2307775197;1;0.75;1;0.5;12;118;5000;5575894258;1767825544;0;12
C16977;424994385;0.375;1200;1200;0;0;0.125;0.125;0;0;0;1;1200;57266292;5672021;0;8
C16978;30957159;0.45455;426.25;0;653.55;0;0.5;0;0.5;0;0;19;1200;460814602;108772098;0;12
C16979;2284316297;1;239.26;0;239.26;2794719183;0.75;0;0.75;0.25;3;9;3000;191874596;504077272;0;12
C16980;3695634133;1;0;0;0;2438708269;0;0;0;0.416667;8;0;4000;973155092;1525998307;0;12
C16981;14480094;0.57143;134.6;0;134.6;0;0.571429;0;0.428571;0;0;4;3000;155845232;102333285;1;7
C16982;1722475015;1;115.91;45.65;70.26;146607859;0.5;0.083333;0.5;0.25;4;7;1900;442944623;813974537;0;12
C16983;202326177;0.88889;1800;0;1800;0;0.888889;0;0.888889;0;0;9;1000;1502595015;14469691;0.571429;9
C16984;7166625;0.45455;62;0;62;0;0.166667;0;0.083333;0;0;2;3000;132643754;51950904;0.142857;12
C16985;59315679;1;145.58;0;145.58;0;0.833333;0;0.833333;0;0;11;1000;0;;0;12
C16986;1575794134;1;3181.47;1588.78;1592.69;44817047;0.9;0.5;0.6;0.3;6;55;2100;2345315745;1704918221;0.1;10
C16987;489343503;1;1446.44;1093.24;353.2;0;0.727273;0.363636;0.636364;0;0;17;3500;1223217883;18941742;0;11
C16988;665285049;1;0;0;0;18766426;0;0;0;0.083333;1;0;700;45650296;3087338813;0;12
C16989;1113998;0.63636;200;0;200;0;0.5;0;0.416667;0;0;6;3000;338521478;184326343;1;12
C16990;1708506241;1;0;0;0;236443443;0;0;0;0.083333;1;0;2000;702214941;417488671;0;12
C16991;119368715;0.90909;339.11;611.65;12.41;87547315;0.416667;0.5;0.083333;0.083333;2;5;6500;107203529;187367893;0;12
C16992;255851136;0.90909;311.8;0;311.8;0;0.666667;0;0.666667;0;0;8;2500;709240603;2703147477;0;12
C16993;499751638;1;468.6;0;468.6;0;0.833333;0;0.75;0;0;10;1200;1092978851;178853712;0.083333;12
C16994;7196553011;1;0;0;0;8195684678;0;0;0;0.5;7;0;9000;33353032;1349647209;0;10
C16995;4619500393;1;1870.8;1148.75;722.05;0;0.5;0.166667;0.416667;0;0;11;5000;2296399555;2771549821;0;12
C16996;77653879;1;473.62;340.48;133.14;1260284262;0.5;0.25;0.166667;0.083333;1;6;1800;157210707;12146035;0.083333;12
C16997;1906550855;1;1244.37;83.53;1160.84;0;0.833333;0.083333;0.833333;0;0;21;1800;118212849;3748341561;0;12
C16998;1;0.18182;963.9;607.28;356.62;0;0.5;0.083333;0.5;0;0;10;3000;1502662849;14571644;0;12
C16999;71558308;0.18182;650;650;0;0;0.083333;0.083333;0;0;0;1;2500;3804775151;86539433;0;12
C17000;103622401;0.90909;351.5;0;351.5;0;0.5;0;0.416667;0;0;9;3000;350616751;16907969;0.111111;12
C17001;376029;0.18182;45;0;45;0;0.083333;0;0.083333;0;0;2;3000;1895798955;68967179;0;12
C17002;847349752;1;295.83;0;295.83;988908614;1;0;0.888889;0.222222;3;9;1000;70777666;3831115551;0.142857;9
C17003;711922203;0.81818;197.21;197.21;0;0;0.083333;0.083333;0;0;0;1;1500;1781472773;280724848;0.1;12
C17004;1164104;0.36364;167.22;0;167.22;0;0.416667;0;0.416667;0;0;5;4000;167751977;69564242;0.363636;12
C17005;770636646;0.81818;0;0;0;1615027379;0;0;0;0.25;4;0;1500;809365677;257156519;0;12
C17006;30011949;1;2811.86;2006.8;805.06;0;1;0.916667;0.583333;0;0;51;800;2501680369;189395585;1;12
C17007;16840922;0.27273;30.57;0;30.57;0;0.083333;0;0.083333;0;0;1;4000;501663366;122153236;0;12
C17008;43633541;1;385.76;0;385.76;0;1;0;1;0;0;18;5000;391229684;178370583;0.833333;12
C17009;190056883;1;501.88;25;476.88;0;1;0.083333;1;0;0;13;2000;493981832;18950275;0;12
C17010;1806845374;1;0;0;0;3525726761;0;0;0;0.583333;24;0;6000;587553145;608345463;0;12
C17011;1151703776;1;541.75;541.75;0;0;0.25;0.25;0;0;0;12;1800;2140934561;478040659;0;12
C17012;251273637;0.27273;1861.74;1861.74;0;0;0.25;0.25;0;0;0;31;3000;19573661;273119363;0;12
C17013;599116168;1;947.07;815.07;132;508477816;0.666667;0.583333;0.416667;0.333333;5;17;3000;165458686;208064056;0;12
C17014;6342561972;1;0;0;0;3444929414;0;0;0;0.25;4;0;10500;1351732415;1342524091;0;12
C17015;230337567;0.72727;2219.39;287;1932.39;0;1;0.333333;0.916667;0;0;37;2000;1044263246;120655535;0;12
C17016;126945696;1;1086.26;0;1086.26;0;1;0;1;0;0;34;4500;981005079;162218628;0.916667;12
C17017;1456530313;0.90909;210.09;128.4;81.69;178586516;0.363636;0.363636;0.272727;0.363636;26;9;2000;423100779;628099733;0;11
C17018;553534453;1;1682.36;1440.14;242.22;0;0.666667;0.333333;0.416667;0;0;19;1900;677969663;195776465;0;12
C17019;128982891;1;237;0;237;0;1;0;0.916667;0;0;12;5000;192681715;165041701;0;12
C17020;931827906;0.54546;0;0;0;2937591809;0;0;0;0.090909;1;0;3500;2995213811;244405201;0.25;11
C17021;109174471;1;729.47;566.52;162.95;0;0.75;0.583333;0.166667;0;0;22;1500;2118665123;612918428;0.083333;12
C17022;694409019;1;80;0;80;0;0.166667;0;0.166667;0;0;4;5000;767024618;228893626;0;12
C17023;2007955223;1;2542.75;1187.23;1355.52;0;1;0.25;1;0;0;34;7000;5044600878;564924266;0.083333;12
C17024;34600595;0.45455;359.5;0;359.5;0;0.416667;0;0.416667;0;0;7;5000;449718054;71384549;0.454545;12
C17025;315125494;0.9;1890.09;1013.3;876.79;0;0.9;0.5;0.8;0;0;25;4000;1548950633;14051211;0.142857;10
C17026;9321555794;1;334.9;0;334.9;9463245088;1;0;0.916667;0.083333;5;12;10000;2029431421;350666581;0;12
C17027;1458115876;1;1050.6;1050.6;0;358881155;0.583333;0.583333;0;0.083333;4;21;1500;1232660721;1276693069;0;12
C17028;15491884;0.27273;84;0;84;0;0.166667;0;0.166667;0;0;4;5000;17818272;55922251;0.272727;12
C17029;1179395773;0.875;0;0;0;1393998578;0;0;0;0.25;3;0;1500;128881941;248197938;0;8
C17030;1593467543;1;0;0;0;1889339793;0;0;0;0.333333;2;0;2000;17371666;289554448;0;6
C17031;58557694;0.875;319.34;319.34;0;273998025;0.125;0.125;0;0.125;1;1;1200;353924067;90382954;0;8
C17032;1174657795;0.72727;1158.02;325.52;832.5;1635172156;0.416667;0.166667;0.333333;0.166667;7;11;2000;499788236;2656494706;0;12
C17033;696194;0.27273;80.43;0;80.43;0;0.272727;0;0.181818;0;0;3;1000;140958283;153887492;1;11
C17034;162046468;1;1768.05;0;1768.05;0;1;0;1;0;0;18;5000;1668054457;172804335;0.916667;12
